rang,commune,region,population,part_65_plus_pct,nb_audioprothesistes_2022,score,desert_5000,prioritaire
321,Trappes,11 - Île-de-France,32120,10.1,1,39663.73374730809,False,False
322,Peyrusse-Grande,76 - Occitanie,160,43.0,0,39659.11116434418,False,False
323,Couiza,76 - Occitanie,1115,38.7,0,39659.06950277189,False,False
324,Prunet,84 - Auvergne-Rhône-Alpes,135,36.4,0,39659.01002863756,False,False
325,Gruissan,76 - Occitanie,5044,37.0,0,39656.14308508923,True,True
326,Petit-Bourg,01 - Guadeloupe,24522,14.9,0,39654.427113048136,True,True
327,Soulac-sur-Mer,75 - Nouvelle-Aquitaine,2819,44.7,0,39654.27540882477,False,False
328,Lalouvesc,84 - Auvergne-Rhône-Alpes,382,46.1,0,39653.837330626404,False,False
329,Damgan,53 - Bretagne,1771,56.5,0,39651.73571024578,False,False
330,Réans,76 - Occitanie,290,41.3,0,39649.390655515155,False,False
331,Videix,75 - Nouvelle-Aquitaine,204,39.4,0,39648.49800980397,False,False
332,Lescun,75 - Nouvelle-Aquitaine,166,37.3,0,39646.919483710364,False,False
333,Coustouge,76 - Occitanie,119,31.9,0,39644.95750923214,False,False
334,Le Fau,84 - Auvergne-Rhône-Alpes,28,64.3,0,39644.100468887125,False,False
335,Montfranc,76 - Occitanie,126,39.8,0,39643.78990709247,False,False
336,Saint-Silvain-sous-Toulx,75 - Nouvelle-Aquitaine,160,37.8,0,39641.29356071092,False,False
337,Sorbiers,84 - Auvergne-Rhône-Alpes,7856,47.2,0,39639.17417958182,True,True
338,Brossac,75 - Nouvelle-Aquitaine,475,40.3,0,39639.16297898983,False,False
339,Limogne-en-Quercy,76 - Occitanie,735,43.4,0,39636.348647351864,False,False
340,Talairan,76 - Occitanie,484,43.2,0,39636.19000960174,False,False
341,Saint-Moreil,75 - Nouvelle-Aquitaine,217,33.0,0,39636.08859386571,False,False
342,Barriac-les-Bosquets,84 - Auvergne-Rhône-Alpes,128,45.6,0,39635.955059084656,False,False
343,Mons-en-Barœul,32 - Hauts-de-France,21017,14.8,0,39635.38481618424,True,True
344,Florentin-la-Capelle,76 - Occitanie,280,39.7,0,39634.526792013065,False,False
345,Saujac,76 - Occitanie,122,41.0,0,39632.41481457676,False,False
346,Ouessant,53 - Bretagne,834,42.1,0,39630.647143389586,False,False
347,Bourg-Archambault,75 - Nouvelle-Aquitaine,187,39.5,0,39630.44663830922,False,False
348,Saint-Aunix-Lengros,76 - Occitanie,142,42.3,0,39630.259159848756,False,False
349,Bessac,75 - Nouvelle-Aquitaine,109,43.0,0,39629.10907903153,False,False
350,Serdinya,76 - Occitanie,239,37.6,0,39627.928307824484,False,False
351,Valenton,11 - Île-de-France,14837,10.4,0,39625.94962935428,True,True
352,Banyuls-sur-Mer,76 - Occitanie,4752,38.9,0,39625.86015148047,False,False
353,Davejean,76 - Occitanie,118,29.1,0,39622.29176516559,False,False
354,Saint-Privat-du-Fau,76 - Occitanie,118,41.9,0,39621.27746895447,False,False
355,La Coquille,75 - Nouvelle-Aquitaine,1300,42.1,0,39620.83728232553,False,False
356,Bassoues,76 - Occitanie,320,38.6,0,39618.83889980137,False,False
357,Mazières-Naresse,75 - Nouvelle-Aquitaine,120,49.5,0,39618.48742549882,False,False
358,Roubaix,32 - Hauts-de-France,98089,11.6,5,39618.143993308346,False,False
359,Mers-les-Bains,32 - Hauts-de-France,2738,37.1,0,39615.76455263058,False,False
360,Méricourt,32 - Hauts-de-France,11346,19.6,0,39614.93244684001,True,True
361,Mérigny,24 - Centre-Val de Loire,539,45.6,0,39613.976587128745,False,False
362,Saint-Denis,11 - Île-de-France,112091,24.6,9,39612.820890683586,False,False
363,Raulhac,84 - Auvergne-Rhône-Alpes,268,45.6,0,39611.9572573205,False,False
364,Saint-Martin-Labouval,76 - Occitanie,185,42.5,0,39611.08522564069,False,False
365,Pinols,84 - Auvergne-Rhône-Alpes,191,41.8,0,39611.04277360244,False,False
366,Outreau,32 - Hauts-de-France,13575,19.2,0,39609.72072070162,True,True
367,Lavoûte-Chilhac,84 - Auvergne-Rhône-Alpes,277,45.5,0,39609.26783699114,False,False
368,Antichan-de-Frontignes,76 - Occitanie,185,62.7,0,39608.13340412264,False,False
369,Saint-Sauveur-en-Puisaye,27 - Bourgogne-Franche-Comté,888,41.9,0,39606.94303859534,False,False
370,Neuilly-en-Donjon,84 - Auvergne-Rhône-Alpes,222,41.8,0,39605.43968044583,False,False
371,Saint-Étienne-Estréchoux,76 - Occitanie,254,37.8,0,39605.3614584617,False,False
372,Oradour,75 - Nouvelle-Aquitaine,155,46.5,0,39605.05783577738,False,False
373,Montpon-Ménestérol,75 - Nouvelle-Aquitaine,5602,35.2,0,39605.03994311503,True,True
374,Massat,76 - Occitanie,685,31.5,0,39604.821499755635,False,False
375,Miramont-de-Guyenne,75 - Nouvelle-Aquitaine,3123,38.0,1,39602.98718662293,False,False
376,Lavaveix-les-Mines,75 - Nouvelle-Aquitaine,651,36.9,0,39598.13598112227,False,False
377,Daluis,93 - Provence-Alpes-Côte d'Azur,144,37.6,0,39597.3131486721,False,False
378,Bagnères-de-Luchon,76 - Occitanie,2293,40.0,0,39596.08619176287,False,False
379,Chalabre,76 - Occitanie,1121,38.8,0,39591.59487730949,False,False
380,Casamaccioli,94 - Corse,106,46.7,0,39591.131496827795,False,False
381,Lafat,75 - Nouvelle-Aquitaine,336,41.2,0,39591.09212805861,False,False
382,Bolazec,53 - Bretagne,196,36.3,0,39590.292778382754,False,False
383,Saint-Julien-Molhesabate,84 - Auvergne-Rhône-Alpes,177,38.4,0,39589.06690875791,False,False
384,Montataire,32 - Hauts-de-France,13461,12.8,0,39587.50443857998,True,True
385,Saint-Paul-de-Fenouillet,76 - Occitanie,1800,32.9,0,39587.49419471636,False,False
386,Châtel-Censoir,27 - Bourgogne-Franche-Comté,622,41.7,0,39584.38756096796,False,False
387,Besançon,27 - Bourgogne-Franche-Comté,116775,17.9,6,39580.186142388964,False,False
388,Lacaze,76 - Occitanie,304,37.1,0,39579.84142787517,False,False
389,Frévent,32 - Hauts-de-France,3498,26.3,0,39578.97445382104,False,False
390,Romain-sur-Meuse,44 - Grand Est,93,39.8,0,39570.39213316004,False,False
391,Macouba,02 - Martinique,1062,24.2,0,39570.08423069222,False,False
392,Larochemillay,27 - Bourgogne-Franche-Comté,231,36.8,0,39569.038252271326,False,False
393,La Chartre-sur-le-Loir,52 - Pays de la Loire,1403,41.6,0,39565.27599583389,False,False
394,Camplong,76 - Occitanie,232,38.8,0,39565.27347832801,False,False
395,Les Arques,76 - Occitanie,203,40.4,0,39565.02704464136,False,False
396,Bazauges,75 - Nouvelle-Aquitaine,114,45.0,0,39564.40978254077,False,False
397,La Grand-Combe,76 - Occitanie,5021,27.1,1,39564.20022241701,False,False
398,Beaulieu-sur-Sonnette,75 - Nouvelle-Aquitaine,203,39.6,0,39563.059159622,False,False
399,Villeneuve-d'Ascq,32 - Hauts-de-France,62727,12.9,2,39562.705857646564,False,False
400,Azerables,75 - Nouvelle-Aquitaine,814,45.6,0,39561.918878164615,False,False
401,Grandcamp-Maisy,28 - Normandie,1554,46.9,0,39561.63876397837,False,False
402,Ducos,02 - Martinique,17270,17.2,0,39561.04542772282,True,True
403,Saint-Colomban-des-Villards,84 - Auvergne-Rhône-Alpes,133,39.2,0,39560.90564511388,False,False
404,Le Falgoux,84 - Auvergne-Rhône-Alpes,116,45.7,0,39559.725026649365,False,False
405,Olette,76 - Occitanie,357,35.0,0,39557.74156846677,False,False
406,Cazals,76 - Occitanie,632,46.8,0,39557.63910302574,False,False
407,Roquefort-de-Sault,76 - Occitanie,84,37.3,0,39553.54010382877,False,False
408,Bugeat,75 - Nouvelle-Aquitaine,798,46.6,0,39550.146780236595,False,False
409,Connangles,84 - Auvergne-Rhône-Alpes,142,42.4,0,39549.77330474457,False,False
410,Auroux,76 - Occitanie,378,43.0,0,39549.42853884112,False,False
411,Saint-Front,75 - Nouvelle-Aquitaine,367,40.7,0,39549.269211649946,False,False
412,Mondoubleau,24 - Centre-Val de Loire,1318,42.4,0,39547.633907872594,False,False
413,Sauveterre-de-Rouergue,76 - Occitanie,744,44.6,0,39545.82662447924,False,False
414,Sallaumines,32 - Hauts-de-France,9654,17.5,0,39545.47793720056,True,True
415,Monferran-Plavès,76 - Occitanie,116,38.1,0,39544.091797618654,False,False
416,Montrevault-sur-Èvre,52 - Pays de la Loire,15787,19.5,0,39544.088418789484,True,True
417,Le Moule,01 - Guadeloupe,22315,19.3,0,39543.89074735019,True,True
418,La Salvetat-Peyralès,76 - Occitanie,980,40.9,0,39541.22406094347,False,False
419,Varen,76 - Occitanie,654,38.2,0,39541.135731826515,False,False
420,Vezzani,94 - Corse,264,41.0,0,39540.8398590741,False,False
421,Châtillon-sur-Indre,24 - Centre-Val de Loire,2464,43.8,1,39539.73322836252,False,False
422,Lastic,84 - Auvergne-Rhône-Alpes,107,40.2,0,39537.15982037805,False,False
423,Montcuq-en-Quercy-Blanc,76 - Occitanie,1739,38.8,0,39535.81650999721,False,False
424,Villiers-le-Roux,75 - Nouvelle-Aquitaine,137,35.0,0,39534.15843641279,False,False
425,Saint-Pardoux-Isaac,75 - Nouvelle-Aquitaine,1120,42.4,0,39533.87671185221,False,False
426,Montségur,76 - Occitanie,118,37.8,0,39531.10309315071,False,False
427,Saint-Sorlin-de-Conac,75 - Nouvelle-Aquitaine,200,43.9,0,39530.72976687669,False,False
428,Maisonnais-sur-Tardoire,75 - Nouvelle-Aquitaine,387,40.4,0,39530.306858960146,False,False
429,Laguépie,76 - Occitanie,606,41.6,0,39527.634497139596,False,False
430,Altier,76 - Occitanie,207,35.6,0,39524.300027996396,False,False
431,Agel,76 - Occitanie,242,32.6,0,39523.2897463269,False,False
432,Alleyras,84 - Auvergne-Rhône-Alpes,159,43.6,0,39519.76519470409,False,False
433,Saint-Jean-de-Bassel,44 - Grand Est,351,49.4,0,39517.298044250754,False,False
434,Saint-Gourson,75 - Nouvelle-Aquitaine,136,36.7,0,39515.75820764115,False,False
435,Mialet,75 - Nouvelle-Aquitaine,620,43.3,0,39514.09885541872,False,False
436,Saint-Agnant-près-Crocq,75 - Nouvelle-Aquitaine,179,33.2,0,39507.07727184015,False,False
437,Lamballe-Armor,53 - Bretagne,16742,22.9,0,39506.625584583984,True,True
438,Behren-lès-Forbach,44 - Grand Est,6604,20.0,0,39504.658349425285,True,True
439,Sannat,75 - Nouvelle-Aquitaine,337,34.0,0,39504.20914694595,False,False
440,Toulx-Sainte-Croix,75 - Nouvelle-Aquitaine,259,36.8,0,39502.82323192626,False,False
441,Mont-de-Marrast,76 - Occitanie,109,35.2,0,39502.426076214244,False,False
442,Mitry-Mory,11 - Île-de-France,20353,11.9,0,39501.3644381011,True,True
443,Coiffy-le-Haut,44 - Grand Est,113,48.7,0,39498.60696228429,False,False
444,Chef-Boutonne,75 - Nouvelle-Aquitaine,2508,37.1,0,39497.12407092848,False,False
445,Thérondels,76 - Occitanie,407,41.1,0,39496.612370011244,False,False
446,Loures-Barousse,76 - Occitanie,632,43.5,0,39496.3532364605,False,False
447,Montjean,75 - Nouvelle-Aquitaine,239,30.6,0,39496.111056847025,False,False
448,Fâchin,27 - Bourgogne-Franche-Comté,108,45.2,0,39495.51173689469,False,False
449,Marminiac,76 - Occitanie,356,39.3,0,39495.08439646931,False,False
450,Bor-et-Bar,76 - Occitanie,198,34.0,0,39491.45305849252,False,False
451,Châteaumeillant,24 - Centre-Val de Loire,1768,41.4,0,39491.33497351732,False,False
452,Ancy-le-Franc,27 - Bourgogne-Franche-Comté,880,41.7,0,39490.47939932537,False,False
453,Fraisse-sur-Agout,76 - Occitanie,341,32.1,0,39488.02331708941,False,False
454,Cheylade,84 - Auvergne-Rhône-Alpes,221,38.0,0,39486.89638489998,False,False
455,Sainte-Livrade-sur-Lot,75 - Nouvelle-Aquitaine,6458,27.6,0,39486.60937828825,True,True
456,Boisseuilh,75 - Nouvelle-Aquitaine,120,36.7,0,39484.065102012144,False,False
457,Grilly,84 - Auvergne-Rhône-Alpes,836,18.4,0,39482.180162506236,False,False
458,Carrouges,28 - Normandie,656,38.9,0,39480.85759248983,False,False
459,Duras,75 - Nouvelle-Aquitaine,1251,40.9,1,39477.14318288945,False,False
460,Freycenet-la-Cuche,84 - Auvergne-Rhône-Alpes,106,34.9,0,39476.710183650575,False,False
461,Colognac,76 - Occitanie,223,36.7,0,39476.55619660132,False,False
462,Luzy,27 - Bourgogne-Franche-Comté,1982,43.7,1,39473.54689562906,False,False
463,Capdrot,75 - Nouvelle-Aquitaine,489,43.7,0,39471.62340647249,False,False
464,Centuri,94 - Corse,200,38.6,0,39471.107773270676,False,False
465,La Dorée,52 - Pays de la Loire,276,39.5,0,39469.65196049313,False,False
466,Marseillan,76 - Occitanie,7784,35.6,1,39469.603358279885,False,False
467,Souvigné,75 - Nouvelle-Aquitaine,202,41.3,0,39467.18463082816,False,False
468,Droué,24 - Centre-Val de Loire,1000,43.1,0,39465.71804174893,False,False
469,Embres-et-Castelmaure,76 - Occitanie,151,40.4,0,39465.12869300283,False,False
470,Vailly-sur-Sauldre,24 - Centre-Val de Loire,653,46.2,0,39463.63607437496,False,False
471,L'Étang-Salé,04 - La Réunion,14108,12.5,0,39463.46248502692,True,True
472,Rentières,84 - Auvergne-Rhône-Alpes,108,39.8,0,39462.86382044146,False,False
473,Verneuil d'Avre et d'Iton,28 - Normandie,7854,27.9,0,39461.60970797664,True,True
474,Cagnano,94 - Corse,162,37.4,0,39460.780159803224,False,False
475,Luçay-le-Mâle,24 - Centre-Val de Loire,1355,43.1,0,39460.48605855172,False,False
476,Brasc,76 - Occitanie,170,31.2,0,39459.81798526627,False,False
477,Bouisse,76 - Occitanie,105,34.3,0,39458.95632477704,False,False
478,Massac,75 - Nouvelle-Aquitaine,179,39.3,0,39458.64091776285,False,False
479,Mautes,75 - Nouvelle-Aquitaine,204,34.3,0,39458.31265067752,False,False
480,Bruay-sur-l'Escaut,32 - Hauts-de-France,11311,15.7,0,39457.773935580495,True,True
481,Cabourg,28 - Normandie,3604,42.3,0,39456.94880933297,False,False
482,Thézac,75 - Nouvelle-Aquitaine,199,36.0,0,39455.85864524429,False,False
483,Limay,11 - Île-de-France,17147,12.3,0,39455.48655887341,True,True
484,Orret,27 - Bourgogne-Franche-Comté,16,62.5,0,39455.47780133374,False,False
485,Saint-Pompont,75 - Nouvelle-Aquitaine,361,39.2,0,39454.713633940446,False,False
486,Ouroux-en-Morvan,27 - Bourgogne-Franche-Comté,601,42.6,0,39451.39333315217,False,False
487,Tamnay-en-Bazois,27 - Bourgogne-Franche-Comté,162,40.1,0,39450.587662526064,False,False
488,Villefontaine,84 - Auvergne-Rhône-Alpes,18808,9.0,0,39448.98192613068,True,True
489,Le Perthus,76 - Occitanie,561,27.9,0,39447.99834532657,False,False
490,Rusio,94 - Corse,66,60.6,0,39447.5905325107,False,False
491,Aiguines,93 - Provence-Alpes-Côte d'Azur,272,29.3,0,39444.04896351361,False,False
492,Fougax-et-Barrineuf,76 - Occitanie,434,37.1,0,39443.53551010036,False,False
493,Chanaleilles,84 - Auvergne-Rhône-Alpes,179,36.3,0,39442.92420210851,False,False
494,Longeville-sur-Mer,52 - Pays de la Loire,2435,46.2,0,39442.1250830859,False,False
495,Allanche,84 - Auvergne-Rhône-Alpes,805,39.1,0,39441.268719088905,False,False
496,Mouhet,24 - Centre-Val de Loire,408,37.0,0,39441.16906237827,False,False
497,Blandas,76 - Occitanie,130,40.8,0,39438.116305943164,False,False
498,Cozzano,94 - Corse,276,34.4,0,39436.83880783218,False,False
499,Azat-le-Ris,75 - Nouvelle-Aquitaine,251,39.2,0,39435.37803487855,False,False
500,Vernet-les-Bains,76 - Occitanie,1418,39.9,0,39435.09685820855,False,False
501,Monceaux-le-Comte,27 - Bourgogne-Franche-Comté,121,33.1,0,39433.627433461,False,False
502,Fayet,76 - Occitanie,249,42.7,1,39432.92071695201,False,False
503,Juillac,75 - Nouvelle-Aquitaine,1117,42.6,0,39432.803761710216,False,False
504,Mijanès,76 - Occitanie,60,60.7,0,39431.829093492954,False,False
505,Roissy-en-Brie,11 - Île-de-France,22836,12.1,0,39431.491911345474,True,True
506,Chaumeil,75 - Nouvelle-Aquitaine,160,42.9,0,39429.85849351788,False,False
507,Mhère,27 - Bourgogne-Franche-Comté,231,46.3,0,39427.77612843585,False,False
508,L'Isle-en-Dodon,76 - Occitanie,1633,37.5,0,39427.61646073444,False,False
509,Veyrier-du-Lac,84 - Auvergne-Rhône-Alpes,2263,30.2,1,39425.502883579466,False,False
510,Carentan-les-Marais,28 - Normandie,10084,26.3,0,39424.83037694281,True,True
511,Laboule,84 - Auvergne-Rhône-Alpes,141,33.1,0,39424.80881237533,False,False
512,Vaux-sur-Mer,75 - Nouvelle-Aquitaine,3862,52.8,0,39424.53898338278,False,False
513,Lohuec,53 - Bretagne,255,35.0,0,39421.78087591082,False,False
514,Bazordan,76 - Occitanie,111,40.7,0,39420.03867586355,False,False
515,Vimoutiers,28 - Normandie,3224,38.0,1,39419.56208293432,False,False
516,Noé-les-Mallets,44 - Grand Est,118,19.8,0,39418.163260762594,False,False
517,Le Vieux-Cérier,75 - Nouvelle-Aquitaine,129,42.9,0,39417.78595287558,False,False
518,Rosis,76 - Occitanie,280,36.1,0,39417.213830670444,False,False
519,Entraygues-sur-Truyère,76 - Occitanie,992,45.6,0,39416.66457903095,False,False
520,Lussac-les-Églises,75 - Nouvelle-Aquitaine,510,39.7,0,39415.856308466966,False,False
521,Séderon,84 - Auvergne-Rhône-Alpes,261,36.0,0,39415.72065067554,False,False
522,Gargilesse-Dampierre,24 - Centre-Val de Loire,283,45.6,0,39414.91283871777,False,False
523,Quenza,94 - Corse,195,38.5,0,39414.36973534319,False,False
524,Couture,75 - Nouvelle-Aquitaine,162,35.8,0,39414.289642719734,False,False
525,Belcaire,76 - Occitanie,388,41.0,0,39413.67131998931,False,False
526,La Tour-Blanche-Cercles,75 - Nouvelle-Aquitaine,585,46.0,0,39413.44143227813,False,False
527,Arzon,53 - Bretagne,2131,54.7,0,39413.432263997776,False,False
528,Saint-Martin-Château,75 - Nouvelle-Aquitaine,145,35.3,0,39413.022340152456,False,False
529,Fresnes-sur-Apance,44 - Grand Est,148,43.0,0,39411.15414620488,False,False
530,Marcigny,27 - Bourgogne-Franche-Comté,1754,43.8,1,39410.556005459905,False,False
531,Saint-Philippe,04 - La Réunion,5149,14.2,0,39410.02890913881,True,True
532,Baugé-en-Anjou,52 - Pays de la Loire,11802,23.8,0,39409.45050591461,True,True
533,Bonas,76 - Occitanie,134,35.3,0,39406.7115578306,False,False
534,Fleurey-lès-Lavoncourt,27 - Bourgogne-Franche-Comté,98,41.0,0,39404.916364695884,False,False
535,Puivert,76 - Occitanie,445,33.7,0,39404.73234720101,False,False
536,Le Tréport,28 - Normandie,4723,30.6,0,39404.70168739786,False,False
537,Saint-Genest-Lachamp,84 - Auvergne-Rhône-Alpes,107,35.6,0,39404.30944225817,False,False
538,Dampierre-sous-Bouhy,27 - Bourgogne-Franche-Comté,453,43.0,0,39403.02686285572,False,False
539,Meljac,76 - Occitanie,127,40.0,0,39402.25138432129,False,False
540,Saint-Colomb-de-Lauzun,75 - Nouvelle-Aquitaine,476,35.5,0,39401.67886426097,False,False
541,Saint-Michel-en-l'Herm,52 - Pays de la Loire,2344,41.8,0,39401.56090576034,False,False
542,Saint-Maurice-près-Crocq,75 - Nouvelle-Aquitaine,100,32.0,0,39401.277576661756,False,False
543,Saint-Barthélemy-de-Bussière,75 - Nouvelle-Aquitaine,214,36.9,0,39399.838529379726,False,False
544,Écueillé,24 - Centre-Val de Loire,1238,40.4,0,39397.921903634204,False,False
545,Tignécourt,44 - Grand Est,106,33.7,0,39396.80066022553,False,False
546,Le Bugue,75 - Nouvelle-Aquitaine,2591,43.7,1,39394.13998128655,False,False
547,Brillac,75 - Nouvelle-Aquitaine,618,33.0,0,39394.06800578293,False,False
548,Saint-Pons-de-Thomières,76 - Occitanie,1839,32.9,0,39393.63114345708,False,False
549,Montaigu-Vendée,52 - Pays de la Loire,20229,15.9,0,39390.230083629795,True,True
550,Oradour-Fanais,75 - Nouvelle-Aquitaine,402,29.7,0,39389.47520269266,False,False
551,Fauroux,76 - Occitanie,210,35.1,0,39387.20041594488,False,False
552,Pouylebon,76 - Occitanie,142,34.5,0,39385.8691849335,False,False
553,La Nouaille,75 - Nouvelle-Aquitaine,244,36.2,0,39383.98785817439,False,False
554,Castillon-en-Couserans,76 - Occitanie,399,40.9,0,39383.68082913699,False,False
555,Magnac-Laval,75 - Nouvelle-Aquitaine,1716,41.2,0,39382.93617739117,False,False
556,Montreuillon,27 - Bourgogne-Franche-Comté,260,38.9,0,39381.444742402506,False,False
557,La Celle-Saint-Cloud,11 - Île-de-France,20830,17.6,0,39380.693944547056,True,True
558,Les Anses-d'Arlet,02 - Martinique,3541,22.0,0,39378.94546621565,False,False
559,Monsempron-Libos,75 - Nouvelle-Aquitaine,2087,34.7,0,39378.795108302016,False,False
560,La Chaume,27 - Bourgogne-Franche-Comté,100,43.9,0,39376.855004213474,False,False
561,Serralongue,76 - Occitanie,223,39.6,0,39375.510747963,False,False
562,Saint-Béat-Lez,76 - Occitanie,382,38.5,0,39374.189819675776,False,False
563,Le Châtelet,24 - Centre-Val de Loire,968,40.1,0,39373.84460852074,False,False
564,Chalmazel-Jeansagnière,84 - Auvergne-Rhône-Alpes,453,37.9,0,39372.6671776933,False,False
565,Saint-Projet,76 - Occitanie,280,36.1,0,39371.169162160986,False,False
566,Besse,75 - Nouvelle-Aquitaine,157,31.4,0,39370.93073263595,False,False
567,Tourtoirac,75 - Nouvelle-Aquitaine,642,40.7,0,39370.241671423246,False,False
568,Pontcirq,76 - Occitanie,167,37.7,0,39370.00202906325,False,False
569,Guémené-sur-Scorff,53 - Bretagne,1057,43.1,0,39369.44888349054,False,False
570,Hem,32 - Hauts-de-France,18621,17.4,0,39368.38666598486,True,True
571,Montboudif,84 - Auvergne-Rhône-Alpes,182,36.1,0,39365.75533278863,False,False
